Sale_Id;Product_Id;Customer_Id;Salesman_Id;Sale_Amount;Sale_Date
51718505;60454321;20181146;4681;3;2016.07.21
51718605;79298765;20181146;4681;3;2017.07.18
51718705;78298765;20181146;4681;2;2010.10.17
51718805;71698765;20181146;1681;3;2014.02.05
51718905;84898765;20181146;2681;1;2011.02.11
51719005;92298765;20181146;3681;2;2018.05.01
51719105;14612345;20181147;1682;3;2016.09.07
51719205;13112345;20181147;1682;3;2017.03.27
51719305;23812345;20181147;1682;2;2017.06.09
51719405;23512345;20181147;2682;2;2011.08.09
51719505;32112345;20181147;2682;2;2014.05.07
51719605;30612345;20181147;2682;3;2016.03.28
51719705;42554321;20181147;3682;3;2014.09.24
51719805;53754321;20181147;3682;2;2015.07.16
51719905;51554321;20181147;3682;3;2017.08.30
51720005;61854321;20181147;4682;2;2010.06.13
51720105;71498765;20181147;4682;1;2011.12.29
51720205;70598765;20181147;4682;2;2010.03.04
51720305;71698765;20181147;1682;3;2016.01.26
51720405;81498765;20181147;2682;2;2018.03.20
51720505;92098765;20181147;3682;1;2016.12.02
51720605;14312345;20181148;1683;1;2011.12.27
51720705;11912345;20181148;1683;2;2012.12.24
51720805;21312345;20181148;1683;1;2015.10.29
51720905;23412345;20181148;2683;3;2017.09.05
51721005;34512345;20181148;2683;1;2017.05.19
51721105;34112345;20181148;2683;3;2013.05.20
51721205;40354321;20181148;3683;2;2010.06.24
51721305;51954321;20181148;3683;3;2012.05.16
51721405;50254321;20181148;3683;3;2012.07.30
51721505;60754321;20181148;4683;2;2011.11.15
51721605;79098765;20181148;4683;2;2015.07.03
51721705;78998765;20181148;4683;1;2014.12.12
51721805;71098765;20181148;1683;3;2010.11.21
51721905;83398765;20181148;2683;1;2014.04.07
51722005;97898765;20181148;3683;2;2012.06.05
51722105;13412345;20181149;1684;1;2016.06.14
51722205;14012345;20181149;1684;2;2010.02.04
51722305;20912345;20181149;1684;2;2016.10.27
51722405;22912345;20181149;2684;1;2011.12.17
51722505;33312345;20181149;2684;1;2017.02.25
51722605;34812345;20181149;2684;3;2014.03.03
51722705;41054321;20181149;3684;3;2017.04.13
51722805;53254321;20181149;3684;2;2010.08.28
51722905;52154321;20181149;3684;1;2014.06.25
51723005;63554321;20181149;4684;2;2013.05.21
51723105;79298765;20181149;4684;2;2015.05.08
51723205;73098765;20181149;4684;1;2017.06.15
51723305;77498765;20181149;1684;2;2016.08.03
51723405;82098765;20181149;2684;2;2016.04.12
51723505;95498765;20181149;3684;1;2014.02.19
51723605;10512345;20181150;1685;2;2017.09.16
51723705;11712345;20181150;1685;1;2015.06.20
51723805;22112345;20181150;1685;1;2015.09.24
51723905;24412345;20181150;2685;3;2017.02.02
51724005;31512345;20181150;2685;2;2013.09.14
51724105;31512345;20181150;2685;1;2015.05.17
51724205;43354321;20181150;3685;3;2014.02.11
51724305;53454321;20181150;3685;1;2015.02.02
51724405;50854321;20181150;3685;2;2017.01.28
51724505;60654321;20181150;4685;3;2016.05.24
51724605;75898765;20181150;4685;3;2015.02.20
51724705;74398765;20181150;4685;3;2018.01.27
51724805;78098765;20181150;1685;3;2012.09.18
51724905;85098765;20181150;2685;2;2014.03.23
51725005;97398765;20181150;3685;3;2013.08.05
51725105;13712345;20181151;1691;1;2018.03.25
51725205;14012345;20181151;1691;3;2016.10.12
51725305;20912345;20181151;1691;2;2012.05.25
51725405;20312345;20181151;2691;2;2015.06.02
51725505;33712345;20181151;2691;3;2013.08.29
51725605;31612345;20181151;2691;3;2016.09.29
51725705;41454321;20181151;3691;2;2011.10.23
51725805;53254321;20181151;3691;1;2012.07.30
51725905;50554321;20181151;3691;3;2013.06.13
51726005;62954321;20181151;4691;1;2013.09.20
51726105;75498765;20181151;4691;2;2015.12.05
51726205;70898765;20181151;4691;3;2010.12.02
51726305;78698765;20181151;1691;3;2015.05.05
51726405;81398765;20181151;2691;1;2011.03.23
51726505;97898765;20181151;3691;3;2015.01.10
51726605;12912345;20181152;1692;2;2016.11.28
51726705;14312345;20181152;1692;2;2010.07.31
51726805;23312345;20181152;1692;2;2012.01.08
51726905;21312345;20181152;2692;1;2014.04.22
51727005;30512345;20181152;2692;3;2017.01.31
51727105;34812345;20181152;2692;1;2011.10.25
51727205;42154321;20181152;3692;3;2010.05.22
51727305;50654321;20181152;3692;1;2013.02.23
51727405;52354321;20181152;3692;2;2016.06.15
51727505;63454321;20181152;4692;3;2016.01.21
51727605;72798765;20181152;4692;2;2011.03.21
51727705;74998765;20181152;4692;2;2014.09.16
51727805;75898765;20181152;1692;1;2014.02.03
51727905;84898765;20181152;2692;1;2010.04.01
51728005;92198765;20181152;3692;3;2016.12.05
51728105;14812345;20181153;1693;1;2015.11.04
51728205;12812345;20181153;1693;1;2014.10.30
51728305;20512345;20181153;1693;1;2015.04.26
51728405;24612345;20181153;2693;3;2017.01.03
51728505;31812345;20181153;2693;2;2017.12.21
51728605;30512345;20181153;2693;2;2016.07.14
51728705;42854321;20181153;3693;2;2013.05.31
51728805;53154321;20181153;3693;3;2017.03.08
51728905;53754321;20181153;3693;2;2010.01.30
51729005;63854321;20181153;4693;1;2014.04.02
51729105;75698765;20181153;4693;1;2014.04.24
51729205;78098765;20181153;4693;2;2013.05.28
51729305;70698765;20181153;1693;1;2010.06.18
51729405;81798765;20181153;2693;1;2013.08.21
51729505;96798765;20181153;3693;3;2013.10.16
51729605;10912345;20181154;1694;3;2015.05.20
51729705;11612345;20181154;1694;2;2016.11.17
51729805;20312345;20181154;1694;1;2010.04.15
51729905;20212345;20181154;2694;3;2014.05.18
51730005;30212345;20181154;2694;3;2010.08.18
51730105;34712345;20181154;2694;2;2014.09.29
51730205;41454321;20181154;3694;2;2014.05.01
51730305;53654321;20181154;3694;2;2012.11.18
51730405;52754321;20181154;3694;2;2010.05.11
51730505;62554321;20181154;4694;1;2011.04.22
51730605;71598765;20181154;4694;3;2010.09.20
51730705;78998765;20181154;4694;3;2014.12.30
51730805;74098765;20181154;1694;2;2016.02.20
51730905;81398765;20181154;2694;3;2014.07.23
51731005;91398765;20181154;3694;3;2016.10.21
51731105;10512345;20181155;1695;3;2012.09.19
51731205;14812345;20181155;1695;3;2015.04.21
51731305;24012345;20181155;1695;2;2013.06.23
51731405;24312345;20181155;2695;1;2013.09.18
51731505;30612345;20181155;2695;2;2016.09.21
51731605;33412345;20181155;2695;2;2014.01.07
51731705;40754321;20181155;3695;1;2010.10.08
51731805;52754321;20181155;3695;3;2018.04.07
51731905;52554321;20181155;3695;1;2015.11.22
51732005;60854321;20181155;4695;2;2012.06.18
51732105;75998765;20181155;4695;3;2013.12.30
51732205;76398765;20181155;4695;1;2012.06.18
51732305;73498765;20181155;1695;1;2015.08.24
51732405;80498765;20181155;2695;3;2013.01.08
51732505;95198765;20181155;3695;1;2017.04.27
51732605;11712345;20181156;1701;1;2017.12.18
51732705;12212345;20181156;1701;3;2015.04.14
51732805;22512345;20181156;1701;3;2013.03.19
51732905;21512345;20181156;2701;2;2013.06.21
51733005;33612345;20181156;2701;2;2012.02.16
51733105;32912345;20181156;2701;3;2017.03.09
51733205;41754321;20181156;3701;3;2016.09.21
51733305;52754321;20181156;3701;2;2015.02.10
51733405;54054321;20181156;3701;2;2013.09.10
51733505;60754321;20181156;4701;2;2015.02.10
51733605;78998765;20181156;4701;1;2012.11.21
51733705;77298765;20181156;4701;1;2010.05.26
51733805;75498765;20181156;1701;1;2013.02.12
51733905;85098765;20181156;2701;1;2010.11.21
51734005;90198765;20181156;3701;1;2018.05.01
51734105;13312345;20181157;1702;1;2015.09.02
51734205;12512345;20181157;1702;2;2014.07.19
51734305;24912345;20181157;1702;1;2014.02.06
51734405;21112345;20181157;2702;3;2017.04.05
51734505;32612345;20181157;2702;1;2010.02.12
51734605;30912345;20181157;2702;3;2018.01.29
51734705;40454321;20181157;3702;3;2016.01.13
51734805;52354321;20181157;3702;2;2013.10.16
51734905;52654321;20181157;3702;3;2015.05.31
51735005;62154321;20181157;4702;3;2010.12.04
51735105;78498765;20181157;4702;2;2015.06.23
51735205;79798765;20181157;4702;1;2017.07.14
51735305;76898765;20181157;1702;1;2016.07.06
51735405;83598765;20181157;2702;3;2014.05.17
51735505;96098765;20181157;3702;2;2012.12.09
51735605;13712345;20181158;1703;3;2017.10.25
51735705;11612345;20181158;1703;3;2012.07.02
51735805;23012345;20181158;1703;3;2015.05.08
51735905;22912345;20181158;2703;3;2015.02.20
51736005;33812345;20181158;2703;3;2012.07.05
51736105;30212345;20181158;2703;2;2010.08.31
51736205;43054321;20181158;3703;3;2016.01.28
51736305;51654321;20181158;3703;1;2014.12.02
51736405;51754321;20181158;3703;1;2011.12.15
51736505;61654321;20181158;4703;1;2012.11.12
51736605;72798765;20181158;4703;3;2013.02.27
51736705;73298765;20181158;4703;3;2017.12.21
51736805;79998765;20181158;1703;3;2011.08.13
51736905;82198765;20181158;2703;1;2015.04.08
51737005;97298765;20181158;3703;3;2013.03.08
51737105;11512345;20181159;1704;2;2013.02.07
51737205;12012345;20181159;1704;1;2017.09.19
51737305;22212345;20181159;1704;3;2012.07.11
51737405;21612345;20181159;2704;3;2014.03.20
51737505;32512345;20181159;2704;2;2011.01.21
51737605;30912345;20181159;2704;3;2017.06.04
51737705;43054321;20181159;3704;2;2018.03.24
51737805;51254321;20181159;3704;2;2016.11.15
51737905;50754321;20181159;3704;1;2011.12.13
51738005;63054321;20181159;4704;2;2015.02.21
51738105;73198765;20181159;4704;2;2016.05.03
51738205;75698765;20181159;4704;1;2010.02.04
51738305;74698765;20181159;1704;2;2012.10.02
51738405;80198765;20181159;2704;3;2011.04.14
51738505;93698765;20181159;3704;3;2014.11.21
51738605;10112345;20181160;1705;1;2012.07.31
51738705;14512345;20181160;1705;2;2013.08.25
51738805;23412345;20181160;1705;3;2012.09.24
51738905;24612345;20181160;2705;1;2016.02.22
51739005;30912345;20181160;2705;1;2012.01.20
51739105;31012345;20181160;2705;2;2014.11.11
51739205;41854321;20181160;3705;2;2017.01.01
51739305;52854321;20181160;3705;2;2011.06.01
51739405;51354321;20181160;3705;1;2015.06.04
51739505;61954321;20181160;4705;1;2017.11.01
51739605;78098765;20181160;4705;3;2011.08.05
51739705;76398765;20181160;4705;1;2018.02.03
51739805;70598765;20181160;1705;1;2016.10.29
51739905;83298765;20181160;2705;2;2015.05.15
51740005;96298765;20181160;3705;1;2011.01.18
51740105;13812345;20181161;1711;2;2017.12.12
51740205;10912345;20181161;1711;3;2012.08.17
51740305;24312345;20181161;1711;3;2015.05.09
51740405;24812345;20181161;2711;3;2016.01.22
51740505;33712345;20181161;2711;3;2015.04.10
51740605;31112345;20181161;2711;1;2017.01.24
51740705;40454321;20181161;3711;3;2014.03.28
51740805;51554321;20181161;3711;3;2017.01.05
51740905;51254321;20181161;3711;1;2018.04.14
51741005;61954321;20181161;4711;1;2015.03.23
51741105;70398765;20181161;4711;3;2017.12.31
51741205;72898765;20181161;4711;2;2010.01.12
51741305;73898765;20181161;1711;2;2012.04.20
51741405;82498765;20181161;2711;3;2016.05.06
51741505;97898765;20181161;3711;3;2013.10.01
51741605;11312345;20181162;1712;1;2010.04.07
51741705;14712345;20181162;1712;1;2015.12.09
51741805;23812345;20181162;1712;2;2015.05.16
51741905;20412345;20181162;2712;3;2014.07.29
51742005;34812345;20181162;2712;2;2015.05.21
51742105;32612345;20181162;2712;2;2010.06.25
51742205;43054321;20181162;3712;1;2010.01.23
51742305;51754321;20181162;3712;2;2013.10.22
51742405;52854321;20181162;3712;2;2010.07.03
51742505;60254321;20181162;4712;1;2015.04.09
51742605;76198765;20181162;4712;1;2014.05.25
51742705;73598765;20181162;4712;3;2010.02.24
51742805;76698765;20181162;1712;3;2015.05.30
51742905;83898765;20181162;2712;3;2013.07.15
51743005;95698765;20181162;3712;1;2018.03.03
51743105;13912345;20181163;1713;2;2012.11.14
51743205;13712345;20181163;1713;1;2012.05.23
51743305;24512345;20181163;1713;3;2011.06.14
51743405;22112345;20181163;2713;3;2010.12.16
51743505;34812345;20181163;2713;1;2017.10.12
51743605;32412345;20181163;2713;2;2015.03.08
51743705;44054321;20181163;3713;1;2013.02.06
51743805;53554321;20181163;3713;3;2013.03.17
51743905;51554321;20181163;3713;2;2015.10.18
51744005;60354321;20181163;4713;1;2016.12.05
51744105;71698765;20181163;4713;2;2014.02.25
51744205;73898765;20181163;4713;3;2012.04.11
51744305;78198765;20181163;1713;1;2013.11.12
51744405;82398765;20181163;2713;1;2017.06.10
51744505;95598765;20181163;3713;3;2012.02.14
51744605;14512345;20181164;1714;2;2014.02.17
51744705;11312345;20181164;1714;1;2017.03.30
51744805;20112345;20181164;1714;2;2016.06.13
51744905;22112345;20181164;2714;2;2014.06.11
51745005;34212345;20181164;2714;1;2016.11.20
51745105;30512345;20181164;2714;1;2016.08.15
51745205;42954321;20181164;3714;1;2013.08.15
51745305;51454321;20181164;3714;2;2012.01.17
51745405;51854321;20181164;3714;2;2011.07.16
51745505;62954321;20181164;4714;2;2013.02.25
51745605;70898765;20181164;4714;1;2011.11.23
51745705;77798765;20181164;4714;3;2016.03.27
51745805;79898765;20181164;1714;3;2014.11.02
51745905;80498765;20181164;2714;1;2013.10.26
51746005;92098765;20181164;3714;1;2014.12.16
51746105;13512345;20181165;1715;2;2013.07.25
51746205;13312345;20181165;1715;2;2013.11.22
51746305;23812345;20181165;1715;1;2012.02.26
51746405;22612345;20181165;2715;2;2012.04.03
51746505;30412345;20181165;2715;3;2014.01.11
51746605;30812345;20181165;2715;2;2014.10.30
51746705;42354321;20181165;3715;2;2011.11.13
51746805;50554321;20181165;3715;1;2017.11.25
51746905;50854321;20181165;3715;2;2010.01.16
51747005;63854321;20181165;4715;3;2014.12.15
51747105;74798765;20181165;4715;3;2016.05.04
51747205;71098765;20181165;4715;1;2010.01.09
51747305;72898765;20181165;1715;1;2011.02.20
51747405;81198765;20181165;2715;2;2013.09.22
51747505;97298765;20181165;3715;1;2010.01.21
51747605;13712345;20181166;1721;2;2010.10.14
51747705;11812345;20181166;1721;1;2015.08.10
51747805;22612345;20181166;1721;3;2016.04.26
51747905;21212345;20181166;2721;2;2010.06.16
51748005;30112345;20181166;2721;2;2011.08.20
51748105;32612345;20181166;2721;1;2015.08.02
51748205;43354321;20181166;3721;3;2014.12.15
51748305;51454321;20181166;3721;2;2018.04.27
51748405;52354321;20181166;3721;2;2017.11.10
51748505;61154321;20181166;4721;2;2010.12.25
51748605;77098765;20181166;4721;2;2012.06.24
51748705;79498765;20181166;4721;1;2016.09.08
51748805;77198765;20181166;1721;2;2012.07.27
51748905;81098765;20181166;2721;3;2016.08.01
51749005;94898765;20181166;3721;3;2011.12.09
51749105;10412345;20181167;1722;3;2011.01.13
51749205;13312345;20181167;1722;2;2010.03.17
51749305;25012345;20181167;1722;3;2012.10.11
51749405;20412345;20181167;2722;2;2010.02.25
51749505;30812345;20181167;2722;1;2012.06.11
51749605;33712345;20181167;2722;3;2011.03.29
51749705;41054321;20181167;3722;3;2014.02.24
51749805;52954321;20181167;3722;2;2011.03.16
51749905;52854321;20181167;3722;3;2018.03.29
51750005;62954321;20181167;4722;3;2018.04.07
51750105;78898765;20181167;4722;3;2012.09.17
51750205;73298765;20181167;4722;1;2014.02.09
51750305;76898765;20181167;1722;2;2012.01.14
51750405;83098765;20181167;2722;3;2011.05.17
51750505;94698765;20181167;3722;2;2015.03.11
51750605;14412345;20181168;1723;2;2010.08.07
51750705;10112345;20181168;1723;3;2014.09.19
51750805;22912345;20181168;1723;3;2013.07.15
51750905;23712345;20181168;2723;1;2010.09.03
51751005;34012345;20181168;2723;3;2014.10.08
51751105;31012345;20181168;2723;3;2010.04.10
51751205;44054321;20181168;3723;3;2018.03.03
51751305;50354321;20181168;3723;1;2013.06.10
51751405;52354321;20181168;3723;3;2015.01.20
51751505;62254321;20181168;4723;2;2016.08.05
51751605;75198765;20181168;4723;1;2017.08.13
51751705;78098765;20181168;4723;2;2016.12.19
51751805;72998765;20181168;1723;2;2018.03.21
51751905;80498765;20181168;2723;1;2015.03.20
51752005;94098765;20181168;3723;3;2011.06.05
51752105;12712345;20181169;1724;1;2016.01.12
51752205;11112345;20181169;1724;3;2014.10.03
51752305;25012345;20181169;1724;1;2012.03.23
51752405;21312345;20181169;2724;3;2017.02.05
51752505;30512345;20181169;2724;1;2018.03.12
51752605;34112345;20181169;2724;3;2018.05.07
51752705;41454321;20181169;3724;1;2014.09.08
51752805;52754321;20181169;3724;3;2014.01.07
51752905;51554321;20181169;3724;1;2018.03.04
51753005;61754321;20181169;4724;2;2011.05.12
51753105;70598765;20181169;4724;3;2017.06.20
51753205;74698765;20181169;4724;1;2018.02.24
51753305;72498765;20181169;1724;3;2012.04.20
51753405;84598765;20181169;2724;1;2014.01.07
51753505;95398765;20181169;3724;3;2010.02.03
51753605;14612345;20181170;1725;2;2016.01.03
51753705;10912345;20181170;1725;3;2014.09.15
51753805;25012345;20181170;1725;3;2017.11.25
51753905;21312345;20181170;2725;1;2013.06.11
51754005;34612345;20181170;2725;3;2010.09.05
51754105;33012345;20181170;2725;1;2013.08.11
51754205;43454321;20181170;3725;1;2010.05.16
51754305;50854321;20181170;3725;1;2013.07.09
51754405;53954321;20181170;3725;3;2011.02.28
51754505;61854321;20181170;4725;3;2017.01.24
51754605;77198765;20181170;4725;3;2014.12.03
51754705;73398765;20181170;4725;2;2016.09.02
51754805;72098765;20181170;1725;2;2015.08.13
51754905;84998765;20181170;2725;2;2015.08.20
51755005;96998765;20181170;3725;1;2013.03.16
51755105;10712345;20181171;1731;2;2014.02.05
51755205;10412345;20181171;1731;3;2012.06.11
51755305;20512345;20181171;1731;1;2013.02.16
51755405;21612345;20181171;2731;2;2016.07.20
51755505;32812345;20181171;2731;3;2013.02.06
51755605;31212345;20181171;2731;3;2012.01.01
51755705;41754321;20181171;3731;2;2012.12.16
51755805;54054321;20181171;3731;3;2011.11.26
51755905;50354321;20181171;3731;1;2016.03.02
51756005;61254321;20181171;4731;2;2014.08.20
51756105;73098765;20181171;4731;1;2010.05.30
51756205;79598765;20181171;4731;1;2017.06.22
51756305;76898765;20181171;1731;1;2015.12.29
51756405;80598765;20181171;2731;3;2010.12.30
51756505;95698765;20181171;3731;1;2015.04.15
51756605;10512345;20181172;1732;3;2016.01.25
51756705;13512345;20181172;1732;1;2011.03.21
51756805;21312345;20181172;1732;2;2014.05.19
51756905;24712345;20181172;2732;1;2017.12.29
51757005;31712345;20181172;2732;2;2013.08.04
51757105;33112345;20181172;2732;2;2011.11.20
51757205;41054321;20181172;3732;1;2014.01.02
51757305;54054321;20181172;3732;1;2012.01.21
51757405;51254321;20181172;3732;2;2015.03.27
51757505;63354321;20181172;4732;2;2012.05.19
51757605;78698765;20181172;4732;3;2017.08.27
51757705;76198765;20181172;4732;3;2011.06.19
51757805;75498765;20181172;1732;1;2017.06.17
51757905;80298765;20181172;2732;1;2010.09.05
51758005;90798765;20181172;3732;3;2011.08.04
51758105;14212345;20181173;1733;3;2015.07.01
51758205;14812345;20181173;1733;3;2014.11.14
51758305;20612345;20181173;1733;2;2015.11.27
51758405;22112345;20181173;2733;2;2016.02.13
51758505;34612345;20181173;2733;1;2013.12.31
51758605;34912345;20181173;2733;3;2017.04.05
51758705;43854321;20181173;3733;2;2014.04.10
51758805;50454321;20181173;3733;3;2010.04.09
51758905;53654321;20181173;3733;3;2015.07.01
51759005;63254321;20181173;4733;3;2013.08.16
51759105;73498765;20181173;4733;2;2011.12.26
51759205;78098765;20181173;4733;3;2013.08.30
51759305;70598765;20181173;1733;2;2011.10.20
51759405;81598765;20181173;2733;3;2010.01.29
51759505;95698765;20181173;3733;3;2016.05.10
51759605;11312345;20181174;1734;1;2015.10.14
51759705;11612345;20181174;1734;3;2012.05.20
51759805;20112345;20181174;1734;1;2015.10.24
51759905;22512345;20181174;2734;2;2014.04.27
51760005;31012345;20181174;2734;1;2018.01.03
51760105;31812345;20181174;2734;3;2015.03.29
51760205;41654321;20181174;3734;3;2013.03.19
51760305;53754321;20181174;3734;3;2013.09.22
51760405;50854321;20181174;3734;3;2013.07.27
51760505;61154321;20181174;4734;2;2013.09.18
51760605;71698765;20181174;4734;3;2012.10.24
51760705;75398765;20181174;4734;3;2015.01.31
51760805;76698765;20181174;1734;3;2011.10.19
51760905;80298765;20181174;2734;1;2013.01.11
51761005;97398765;20181174;3734;3;2017.10.28
51761105;11012345;20181175;1735;2;2011.12.16
51761205;14612345;20181175;1735;3;2015.10.21
51761305;20312345;20181175;1735;3;2012.11.12
51761405;20512345;20181175;2735;3;2013.05.28
51761505;30912345;20181175;2735;2;2012.08.27
51761605;33312345;20181175;2735;3;2017.04.02
51761705;40154321;20181175;3735;1;2011.08.31
51761805;50754321;20181175;3735;2;2013.05.16
51761905;54054321;20181175;3735;2;2011.06.27
51762005;63154321;20181175;4735;2;2016.11.23
51762105;79498765;20181175;4735;2;2011.04.04
51762205;79498765;20181175;4735;1;2011.01.24
51762305;74498765;20181175;1735;2;2016.06.23
51762405;81198765;20181175;2735;1;2012.12.16
51762505;97198765;20181175;3735;2;2016.07.09
51762605;14612345;20181176;1741;3;2018.02.09
51762705;10312345;20181176;1741;2;2012.12.04
51762805;21712345;20181176;1741;1;2011.12.01
51762905;20212345;20181176;2741;2;2018.01.16
51763005;34012345;20181176;2741;1;2012.03.23
51763105;34012345;20181176;2741;2;2011.03.18
51763205;41354321;20181176;3741;3;2017.11.02
51763305;51654321;20181176;3741;2;2013.08.13
51763405;52554321;20181176;3741;3;2018.01.03
51763505;63654321;20181176;4741;2;2010.06.12
51763605;72198765;20181176;4741;1;2013.12.26
51763705;71398765;20181176;4741;2;2018.04.17
51763805;76298765;20181176;1741;1;2016.10.29
51763905;81598765;20181176;2741;1;2011.02.17
51764005;96298765;20181176;3741;2;2018.01.02
51764105;11912345;20181177;1742;3;2010.09.29
51764205;14112345;20181177;1742;1;2012.01.20
51764305;23212345;20181177;1742;1;2010.08.29
51764405;24112345;20181177;2742;1;2012.06.05
51764505;30212345;20181177;2742;3;2010.12.06
51764605;33012345;20181177;2742;2;2015.07.06
51764705;43754321;20181177;3742;3;2011.03.14
51764805;53654321;20181177;3742;3;2018.05.13
51764905;51154321;20181177;3742;1;2012.10.15
51765005;60554321;20181177;4742;3;2017.07.02
51765105;75998765;20181177;4742;3;2016.10.22
51765205;78098765;20181177;4742;2;2016.01.11
51765305;72998765;20181177;1742;1;2013.08.09
51765405;80898765;20181177;2742;1;2011.05.23
51765505;90898765;20181177;3742;2;2012.03.16
51765605;14612345;20181178;1743;2;2011.01.02
51765705;10812345;20181178;1743;1;2013.01.05
51765805;21512345;20181178;1743;3;2010.02.06
51765905;20612345;20181178;2743;2;2015.03.25
51766005;32212345;20181178;2743;3;2010.08.15
51766105;33212345;20181178;2743;2;2011.03.28
51766205;42354321;20181178;3743;2;2013.12.12
51766305;53954321;20181178;3743;2;2011.09.24
51766405;52654321;20181178;3743;3;2013.02.02
51766505;63154321;20181178;4743;1;2016.09.27
51766605;74298765;20181178;4743;2;2014.02.23
51766705;73798765;20181178;4743;2;2011.08.20
51766805;71398765;20181178;1743;3;2011.10.21
51766905;80298765;20181178;2743;1;2013.05.01
51767005;92298765;20181178;3743;1;2010.08.02
51767105;11212345;20181179;1744;3;2015.03.19
51767205;12212345;20181179;1744;2;2011.07.02
51767305;21012345;20181179;1744;1;2016.12.18
51767405;23112345;20181179;2744;3;2016.09.01
51767505;32712345;20181179;2744;3;2010.09.27
51767605;33412345;20181179;2744;2;2014.01.21
51767705;42654321;20181179;3744;2;2013.02.06
51767805;50854321;20181179;3744;2;2010.03.30
51767905;51454321;20181179;3744;2;2012.11.03
51768005;64054321;20181179;4744;2;2015.09.04
51768105;71798765;20181179;4744;1;2017.10.12
51768205;71398765;20181179;4744;3;2011.09.25
51768305;72398765;20181179;1744;2;2013.08.20
51768405;82998765;20181179;2744;2;2017.05.22
51768505;90398765;20181179;3744;3;2018.02.19
51768605;10412345;20181180;1745;2;2014.12.14
51768705;13912345;20181180;1745;2;2016.10.08
51768805;23612345;20181180;1745;2;2013.09.19
51768905;21712345;20181180;2745;3;2013.03.16
51769005;32812345;20181180;2745;3;2013.09.05
51769105;30412345;20181180;2745;1;2010.03.23
51769205;41054321;20181180;3745;1;2013.06.10
51769305;51754321;20181180;3745;1;2011.05.15
51769405;53654321;20181180;3745;3;2016.07.08
51769505;62354321;20181180;4745;2;2011.01.04
51769605;73698765;20181180;4745;1;2016.06.29
51769705;77198765;20181180;4745;1;2013.06.03
51769805;79298765;20181180;1745;2;2011.12.11
51769905;81798765;20181180;2745;2;2011.12.25
51770005;97798765;20181180;3745;3;2012.06.10
51770105;12612345;20181181;1751;2;2016.08.25
51770205;10812345;20181181;1751;3;2012.04.30
51770305;22312345;20181181;1751;1;2016.12.14
51770405;24512345;20181181;2751;3;2010.12.16
51770505;33412345;20181181;2751;1;2012.05.24
51770605;33112345;20181181;2751;1;2018.04.17
51770705;43854321;20181181;3751;3;2010.07.27
51770805;53054321;20181181;3751;2;2010.03.17
51770905;53954321;20181181;3751;3;2014.01.02
51771005;60354321;20181181;4751;2;2017.04.08
51771105;79998765;20181181;4751;2;2016.01.12
51771205;79998765;20181181;4751;1;2011.05.23
51771305;77798765;20181181;1751;1;2011.11.12
51771405;82598765;20181181;2751;3;2017.02.13
51771505;92998765;20181181;3751;3;2017.05.13
51771605;14212345;20181182;1752;3;2013.06.23
51771705;12212345;20181182;1752;1;2013.11.09
51771805;23412345;20181182;1752;2;2017.03.16
51771905;23912345;20181182;2752;1;2010.02.26
51772005;32212345;20181182;2752;1;2018.05.09
51772105;31612345;20181182;2752;2;2015.12.23
51772205;43654321;20181182;3752;2;2017.03.02
51772305;53354321;20181182;3752;1;2010.10.15
51772405;50354321;20181182;3752;3;2015.03.29
51772505;60954321;20181182;4752;3;2012.02.08
51772605;73898765;20181182;4752;3;2016.02.29
51772705;73998765;20181182;4752;1;2017.10.04
51772805;72298765;20181182;1752;2;2011.12.25
51772905;82698765;20181182;2752;2;2013.12.16
51773005;93198765;20181182;3752;3;2017.11.29
51773105;14312345;20181183;1753;3;2012.05.02
51773205;13212345;20181183;1753;1;2013.09.17
51773305;24512345;20181183;1753;1;2011.08.26
51773405;23212345;20181183;2753;2;2010.03.29
51773505;33612345;20181183;2753;1;2016.10.24
51773605;30312345;20181183;2753;3;2011.12.25
51773705;40754321;20181183;3753;2;2017.03.24
51773805;52954321;20181183;3753;3;2017.02.12
51773905;50754321;20181183;3753;3;2018.03.04
51774005;61954321;20181183;4753;3;2016.01.18
51774105;76898765;20181183;4753;3;2015.06.30
51774205;76198765;20181183;4753;2;2013.11.20
51774305;75798765;20181183;1753;1;2018.04.18
51774405;81598765;20181183;2753;2;2010.07.02
51774505;91498765;20181183;3753;1;2017.10.29
51774605;14412345;20181184;1754;3;2013.01.08
51774705;12112345;20181184;1754;2;2013.02.23
51774805;21912345;20181184;1754;3;2016.12.05
51774905;24412345;20181184;2754;1;2016.08.14
51775005;30212345;20181184;2754;3;2015.12.07
51775105;35012345;20181184;2754;3;2016.11.12
51775205;43554321;20181184;3754;3;2015.05.17
51775305;53854321;20181184;3754;3;2017.10.10
51775405;53654321;20181184;3754;2;2011.11.18
51775505;62754321;20181184;4754;2;2014.12.18
51775605;71898765;20181184;4754;1;2015.07.23
51775705;72698765;20181184;4754;1;2018.01.27
51775805;70398765;20181184;1754;1;2015.04.18
51775905;84898765;20181184;2754;3;2010.04.17
51776005;97798765;20181184;3754;2;2016.05.05
51776105;10312345;20181185;1755;1;2014.06.02
51776205;13512345;20181185;1755;2;2012.11.28
51776305;21612345;20181185;1755;2;2015.06.26
51776405;21412345;20181185;2755;3;2015.10.21
51776505;33612345;20181185;2755;2;2014.06.14
